,player_id,year,yards,tds,att,comp,playoff_games,playoff_wins,pb_games,age
1705,KitnJo00,2004.0,18160.0,108.0,2808.0,1650.0,1.0,0.0,0.0,32.0
1706,KitnJo00,2005.0,18259.0,108.0,2837.0,1667.0,1.0,0.0,0.0,33.0
1707,KitnJo00,2006.0,22467.0,129.0,3433.0,2039.0,1.0,0.0,0.0,34.0
1708,KitnJo00,2007.0,26535.0,147.0,3994.0,2394.0,1.0,0.0,0.0,35.0
1709,KitnJo00,2008.0,27293.0,152.0,4114.0,2462.0,1.0,0.0,0.0,36.0
1710,KitnJo00,2009.0,27293.0,152.0,4114.0,2462.0,1.0,0.0,0.0,37.0
1711,KitnJo00,2010.0,29658.0,168.0,4432.0,2671.0,1.0,0.0,0.0,38.0
1712,KitnJo00,2011.0,29745.0,169.0,4442.0,2677.0,1.0,0.0,0.0,39.0
1713,KizeDe00,2017.0,2894.0,11.0,476.0,255.0,0.0,0.0,0.0,21.0
1714,KizeDe00,2018.0,3081.0,11.0,518.0,275.0,0.0,0.0,0.0,22.0
1715,KlinDa00,1992.0,530.0,3.0,98.0,47.0,0.0,0.0,0.0,23.0
1716,KlinDa00,1993.0,2465.0,9.0,441.0,237.0,0.0,0.0,0.0,24.0
1717,KlinDa00,1994.0,3792.0,15.0,672.0,368.0,0.0,0.0,0.0,25.0
1718,KlinDa00,1995.0,3880.0,16.0,687.0,375.0,0.0,0.0,0.0,26.0
1719,KlinDa00,1996.0,3967.0,16.0,711.0,385.0,0.0,0.0,0.0,27.0
1720,KlinDa00,1997.0,3994.0,16.0,718.0,389.0,0.0,0.0,0.0,28.0
1721,KolbKe00,2008.0,144.0,0.0,34.0,17.0,0.0,0.0,0.0,24.0
1722,KolbKe00,2009.0,885.0,4.0,130.0,79.0,0.0,0.0,0.0,25.0
1723,KolbKe00,2010.0,2082.0,11.0,319.0,194.0,0.0,0.0,0.0,26.0
1724,KolbKe00,2011.0,4037.0,20.0,572.0,340.0,0.0,0.0,0.0,27.0
1725,KolbKe00,2012.0,5206.0,28.0,755.0,449.0,0.0,0.0,0.0,28.0
1726,KosaBe00,1985.0,1578.0,8.0,248.0,124.0,1.0,0.0,0.0,22.0
1727,KosaBe00,1986.0,5432.0,25.0,779.0,434.0,3.0,1.0,0.0,23.0
1728,KosaBe00,1987.0,8465.0,47.0,1168.0,675.0,5.0,2.0,1.0,24.0
1729,KosaBe00,1988.0,10355.0,57.0,1427.0,831.0,5.0,2.0,1.0,25.0
1730,KosaBe00,1989.0,13888.0,75.0,1940.0,1134.0,7.0,3.0,1.0,26.0
1731,KosaBe00,1990.0,16450.0,85.0,2363.0,1364.0,7.0,3.0,1.0,27.0
1732,KosaBe00,1991.0,19937.0,103.0,2857.0,1671.0,7.0,3.0,1.0,28.0
1733,KosaBe00,1992.0,21097.0,111.0,3012.0,1774.0,7.0,3.0,1.0,29.0
1734,KosaBe00,1993.0,22314.0,119.0,3213.0,1889.0,7.0,3.0,1.0,30.0
1735,KosaBe00,1994.0,22394.0,120.0,3225.0,1896.0,7.0,3.0,1.0,31.0
1736,KosaBe00,1995.0,23093.0,123.0,3333.0,1970.0,7.0,3.0,1.0,32.0
1737,KosaBe00,1996.0,23301.0,124.0,3365.0,1994.0,7.0,3.0,1.0,33.0
1738,KramEr00,1987.0,559.0,4.0,92.0,45.0,0.0,0.0,0.0,23.0
1739,KramEr00,1988.0,559.0,4.0,92.0,45.0,0.0,0.0,0.0,24.0
1740,KramEr00,1989.0,559.0,4.0,92.0,45.0,0.0,0.0,0.0,25.0
1741,KramEr00,1990.0,559.0,4.0,92.0,45.0,0.0,0.0,0.0,26.0
1742,KramEr00,1991.0,2194.0,15.0,357.0,181.0,2.0,1.0,0.0,27.0
1743,KramEr00,1992.0,2965.0,19.0,463.0,239.0,2.0,1.0,0.0,28.0
1744,KramEr00,1993.0,3967.0,27.0,601.0,326.0,3.0,1.0,0.0,29.0
1745,KramEr00,1994.0,5096.0,35.0,759.0,425.0,3.0,1.0,0.0,30.0
1746,KramEr00,1995.0,8934.0,64.0,1281.0,740.0,3.0,1.0,0.0,31.0
1747,KramEr00,1996.0,9715.0,67.0,1431.0,813.0,3.0,1.0,0.0,32.0
1748,KramEr00,1997.0,12726.0,81.0,1908.0,1088.0,3.0,1.0,0.0,33.0
1749,KramEr00,1998.0,14549.0,90.0,2158.0,1239.0,3.0,1.0,0.0,34.0
1750,KramEr00,1999.0,15337.0,92.0,2299.0,1317.0,3.0,1.0,0.0,35.0
1751,KramTo00,1977.0,425.0,5.0,57.0,30.0,0.0,0.0,0.0,22.0
1752,KramTo00,1978.0,475.0,5.0,73.0,35.0,0.0,0.0,0.0,23.0
1753,KramTo00,1979.0,3872.0,28.0,639.0,350.0,0.0,0.0,0.0,24.0
1754,KramTo00,1980.0,7454.0,47.0,1161.0,649.0,1.0,0.0,0.0,25.0
1755,KramTo00,1981.0,11366.0,73.0,1754.0,971.0,1.0,0.0,0.0,26.0
1756,KramTo00,1982.0,13403.0,88.0,2062.0,1147.0,3.0,1.0,0.0,27.0
1757,KramTo00,1983.0,13953.0,91.0,2144.0,1202.0,3.0,1.0,0.0,28.0
1758,KramTo00,1984.0,15631.0,100.0,2380.0,1326.0,3.0,1.0,0.0,29.0
1759,KramTo00,1985.0,19153.0,119.0,2886.0,1603.0,3.0,1.0,0.0,30.0
1760,KramTo00,1986.0,22153.0,143.0,3258.0,1811.0,3.0,1.0,1.0,31.0
1761,KramTo00,1987.0,22605.0,147.0,3339.0,1851.0,4.0,2.0,1.0,32.0
1762,KramTo00,1988.0,23869.0,152.0,3512.0,1934.0,4.0,2.0,1.0,33.0
1763,KramTo00,1989.0,24775.0,159.0,3648.0,2011.0,4.0,2.0,1.0,34.0
1764,KramTo00,1990.0,24777.0,159.0,3651.0,2012.0,4.0,2.0,1.0,35.0
1765,KrieDa00,1980.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0
1766,KrieDa00,1981.0,843.0,7.0,114.0,64.0,0.0,0.0,0.0,23.0
1767,KrieDa00,1982.0,1344.0,9.0,192.0,113.0,0.0,0.0,0.0,24.0
1768,KrieDa00,1983.0,3483.0,27.0,435.0,260.0,3.0,2.0,0.0,25.0
1769,KrieDa00,1984.0,7154.0,59.0,915.0,536.0,5.0,3.0,1.0,26.0
1770,KrieDa00,1985.0,10756.0,86.0,1447.0,821.0,5.0,3.0,1.0,27.0
1771,KrieDa00,1986.0,13677.0,107.0,1822.0,1046.0,5.0,3.0,1.0,28.0
1772,KrieDa00,1987.0,15808.0,130.0,2116.0,1224.0,6.0,3.0,1.0,29.0
1773,KrieDa00,1988.0,17549.0,148.0,2344.0,1358.0,7.0,3.0,2.0,30.0
1774,KrieDa00,1989.0,20858.0,169.0,2843.0,1644.0,7.0,3.0,3.0,31.0
1775,KrieDa00,1990.0,24052.0,184.0,3291.0,1909.0,7.0,3.0,3.0,32.0
1776,KrieDa00,1991.0,26132.0,195.0,3576.0,2096.0,7.0,3.0,3.0,33.0
1777,KrieDa00,1992.0,29247.0,210.0,3989.0,2326.0,8.0,3.0,3.0,34.0
1778,KrieDa00,1993.0,30485.0,217.0,4178.0,2431.0,8.0,3.0,3.0,35.0
1779,KrieDa00,1994.0,32114.0,231.0,4390.0,2562.0,9.0,3.0,3.0,36.0
1780,KrieDa00,1995.0,35668.0,247.0,4911.0,2866.0,9.0,3.0,3.0,37.0
1781,KrieDa00,1996.0,37946.0,261.0,5288.0,3092.0,9.0,3.0,3.0,38.0
1782,KrieDa00,1997.0,37948.0,261.0,5290.0,3093.0,9.0,3.0,3.0,39.0
1783,KrieDa00,1998.0,38147.0,261.0,5311.0,3105.0,9.0,3.0,3.0,40.0
1784,LamoDa00,1970.0,2516.0,22.0,356.0,179.0,2.0,1.0,1.0,29.0
1785,LamoDa00,1971.0,4233.0,38.0,598.0,297.0,2.0,1.0,1.0,30.0
1786,LamoDa00,1972.0,6231.0,56.0,879.0,446.0,3.0,1.0,2.0,31.0
1787,LamoDa00,1973.0,6845.0,58.0,972.0,488.0,3.0,1.0,2.0,32.0
1788,LamoDa00,1974.0,6880.0,59.0,981.0,491.0,3.0,1.0,2.0,33.0
1789,LandGr00,1968.0,338.0,2.0,48.0,23.0,0.0,0.0,0.0,22.0
1790,LandGr00,1969.0,1191.0,6.0,208.0,103.0,0.0,0.0,0.0,23.0
1791,LandGr00,1970.0,2263.0,15.0,344.0,186.0,1.0,0.0,0.0,24.0
1792,LandGr00,1971.0,4500.0,31.0,605.0,322.0,1.0,0.0,1.0,25.0
1793,LandGr00,1972.0,6566.0,49.0,873.0,456.0,1.0,0.0,1.0,26.0
1794,LandGr00,1973.0,7474.0,52.0,1001.0,526.0,1.0,0.0,1.0,27.0
1795,LandGr00,1974.0,8046.0,55.0,1083.0,575.0,1.0,0.0,1.0,28.0
1796,LandGr00,1975.0,8449.0,56.0,1139.0,606.0,1.0,0.0,1.0,29.0
1797,LandGr00,1976.0,10640.0,73.0,1430.0,774.0,1.0,0.0,1.0,30.0
1798,LandGr00,1977.0,11999.0,79.0,1670.0,909.0,1.0,0.0,1.0,31.0
1799,LandGr00,1978.0,12451.0,80.0,1747.0,957.0,1.0,0.0,1.0,32.0
1800,LandGr00,1979.0,15383.0,95.0,2204.0,1227.0,1.0,0.0,1.0,33.0
1801,LandGr00,1980.0,15658.0,97.0,2251.0,1251.0,1.0,0.0,1.0,34.0
1802,LandGr00,1981.0,15853.0,97.0,2280.0,1265.0,1.0,0.0,1.0,35.0
1803,LandGr00,1982.0,15853.0,97.0,2280.0,1265.0,1.0,0.0,1.0,36.0
1804,LandGr00,1983.0,15853.0,97.0,2280.0,1265.0,1.0,0.0,1.0,37.0
1805,LandGr00,1984.0,16052.0,98.0,2300.0,1276.0,1.0,0.0,1.0,38.0
1806,LaynBo00,1950.0,2323.0,16.0,336.0,152.0,0.0,0.0,0.0,24.0
1807,LaynBo00,1951.0,4726.0,42.0,668.0,304.0,0.0,0.0,1.0,25.0
1808,LaynBo00,1952.0,6725.0,61.0,955.0,443.0,2.0,2.0,2.0,26.0
1809,LaynBo00,1953.0,8813.0,77.0,1228.0,568.0,3.0,3.0,3.0,27.0
1810,LaynBo00,1954.0,10631.0,91.0,1474.0,703.0,4.0,3.0,3.0,28.0
1811,LaynBo00,1955.0,12461.0,102.0,1744.0,846.0,4.0,3.0,3.0,29.0
1812,LaynBo00,1956.0,14370.0,111.0,1988.0,975.0,4.0,3.0,4.0,30.0
1813,LaynBo00,1957.0,15539.0,117.0,2167.0,1062.0,4.0,3.0,4.0,31.0
1814,LaynBo00,1958.0,18049.0,131.0,2461.0,1207.0,4.0,3.0,5.0,32.0
1815,LaynBo00,1959.0,20035.0,151.0,2758.0,1349.0,4.0,3.0,6.0,33.0
1816,LaynBo00,1960.0,21849.0,164.0,2967.0,1452.0,4.0,3.0,6.0,34.0
1817,LaynBo00,1961.0,23054.0,175.0,3116.0,1527.0,4.0,3.0,6.0,35.0
1818,LaynBo00,1962.0,24740.0,184.0,3349.0,1643.0,4.0,3.0,6.0,36.0
1819,LeafRy00,1998.0,1289.0,2.0,245.0,111.0,0.0,0.0,0.0,22.0
1820,LeafRy00,1999.0,1289.0,2.0,245.0,111.0,0.0,0.0,0.0,23.0
1821,LeafRy00,2000.0,3172.0,13.0,567.0,272.0,0.0,0.0,0.0,24.0
1822,LeafRy00,2001.0,3666.0,14.0,655.0,317.0,0.0,0.0,0.0,25.0
1823,LeBaEd00,1952.0,1420.0,14.0,194.0,96.0,0.0,0.0,0.0,22.0
1824,LeBaEd00,1953.0,2294.0,17.0,343.0,158.0,0.0,0.0,0.0,23.0
1825,LeBaEd00,1954.0,2294.0,17.0,343.0,158.0,0.0,0.0,0.0,24.0
1826,LeBaEd00,1955.0,3564.0,26.0,521.0,237.0,0.0,0.0,1.0,25.0
1827,LeBaEd00,1956.0,4118.0,29.0,619.0,284.0,0.0,0.0,1.0,26.0
1828,LeBaEd00,1957.0,5626.0,40.0,786.0,383.0,0.0,0.0,2.0,27.0
1829,LeBaEd00,1958.0,6991.0,51.0,931.0,462.0,0.0,0.0,3.0,28.0
1830,LeBaEd00,1959.0,8068.0,59.0,1104.0,539.0,0.0,0.0,3.0,29.0
1831,LeBaEd00,1960.0,9804.0,71.0,1329.0,650.0,0.0,0.0,3.0,30.0
1832,LeBaEd00,1961.0,11545.0,85.0,1565.0,770.0,0.0,0.0,3.0,31.0
1833,LeBaEd00,1962.0,12981.0,101.0,1731.0,865.0,0.0,0.0,4.0,32.0
1834,LeBaEd00,1963.0,13399.0,104.0,1796.0,898.0,0.0,0.0,4.0,33.0
1835,LeexBo00,1969.0,79.0,1.0,11.0,7.0,0.0,0.0,0.0,23.0
1836,LeexBo00,1970.0,689.0,6.0,90.0,47.0,0.0,0.0,0.0,24.0
1837,LeexBo00,1971.0,1287.0,8.0,180.0,92.0,1.0,0.0,0.0,25.0
1838,LeexBo00,1972.0,1362.0,9.0,186.0,95.0,1.0,0.0,0.0,26.0
1839,LeexBo00,1973.0,3148.0,19.0,416.0,215.0,1.0,0.0,0.0,27.0
1840,LeexBo00,1974.0,4000.0,22.0,588.0,293.0,1.0,0.0,0.0,28.0
1841,LeexBo00,1975.0,4103.0,24.0,602.0,298.0,1.0,0.0,0.0,29.0
1842,LeexBo00,1976.0,4259.0,24.0,632.0,313.0,1.0,0.0,0.0,30.0
1843,LeexBo00,1977.0,4781.0,28.0,704.0,355.0,3.0,1.0,0.0,31.0
1844,LeexBo00,1978.0,4791.0,28.0,708.0,357.0,3.0,1.0,0.0,32.0
1845,LeexBo00,1979.0,5034.0,30.0,730.0,368.0,3.0,1.0,0.0,33.0
1846,LeftBy00,2003.0,2819.0,14.0,418.0,239.0,0.0,0.0,0.0,23.0
1847,LeftBy00,2004.0,5760.0,29.0,859.0,506.0,0.0,0.0,0.0,24.0
1848,LeftBy00,2005.0,7883.0,44.0,1161.0,681.0,1.0,0.0,0.0,25.0
1849,LeftBy00,2006.0,9042.0,51.0,1344.0,789.0,1.0,0.0,0.0,26.0
1850,LeftBy00,2007.0,9321.0,52.0,1402.0,821.0,1.0,0.0,0.0,27.0
1851,LeftBy00,2008.0,9624.0,54.0,1438.0,842.0,1.0,0.0,0.0,28.0
1852,LeftBy00,2009.0,10218.0,58.0,1545.0,900.0,1.0,0.0,0.0,29.0
1853,LeftBy00,2010.0,10260.0,58.0,1552.0,905.0,1.0,0.0,0.0,30.0
1854,LeftBy00,2011.0,10260.0,58.0,1552.0,905.0,1.0,0.0,0.0,31.0
1855,LeftBy00,2012.0,10532.0,58.0,1605.0,930.0,1.0,0.0,0.0,32.0
1856,LeinMa00,2006.0,2547.0,11.0,377.0,214.0,0.0,0.0,0.0,23.0
1857,LeinMa00,2007.0,3194.0,13.0,489.0,274.0,0.0,0.0,0.0,24.0
1858,LeinMa00,2008.0,3458.0,14.0,518.0,289.0,0.0,0.0,0.0,25.0
1859,LeinMa00,2009.0,3893.0,14.0,595.0,340.0,0.0,0.0,0.0,26.0
1860,LeinMa00,2010.0,3893.0,14.0,595.0,340.0,0.0,0.0,0.0,27.0
1861,LeinMa00,2011.0,3950.0,15.0,608.0,350.0,0.0,0.0,0.0,28.0
1862,LeinMa00,2012.0,4065.0,15.0,641.0,366.0,0.0,0.0,0.0,29.0
1863,LiskPe00,1970.0,1340.0,7.0,238.0,112.0,0.0,0.0,0.0,28.0
1864,LiskPe00,1971.0,3297.0,18.0,507.0,255.0,0.0,0.0,0.0,29.0
1865,LiskPe00,1972.0,4270.0,21.0,645.0,326.0,0.0,0.0,0.0,30.0
1866,LiviMi00,1970.0,122.0,0.0,22.0,11.0,0.0,0.0,0.0,25.0
1867,LiviMi00,1971.0,252.0,0.0,50.0,23.0,0.0,0.0,0.0,26.0
1868,LiviMi00,1972.0,732.0,7.0,128.0,64.0,0.0,0.0,0.0,27.0
1869,LiviMi00,1973.0,1648.0,13.0,273.0,139.0,0.0,0.0,0.0,28.0
1870,LiviMi00,1974.0,2380.0,17.0,414.0,205.0,0.0,0.0,0.0,29.0
1871,LiviMi00,1975.0,3625.0,25.0,590.0,293.0,0.0,0.0,0.0,30.0
1872,LiviMi00,1976.0,6307.0,37.0,928.0,482.0,0.0,0.0,0.0,31.0
1873,LiviMi00,1977.0,8130.0,46.0,1210.0,625.0,0.0,0.0,0.0,32.0
1874,LiviMi00,1978.0,9703.0,51.0,1500.0,784.0,0.0,0.0,0.0,33.0
1875,LiviMi00,1979.0,10172.0,52.0,1590.0,828.0,0.0,0.0,0.0,34.0
1876,LockDr00,2019.0,1020.0,7.0,156.0,100.0,0.0,0.0,0.0,23.0
1877,LockDr00,2020.0,3953.0,23.0,599.0,354.0,0.0,0.0,0.0,24.0
1878,LockDr00,2021.0,4740.0,25.0,710.0,421.0,0.0,0.0,0.0,25.0
1879,LockJa00,2011.0,542.0,4.0,66.0,34.0,0.0,0.0,0.0,23.0
1880,LockJa00,2012.0,2718.0,14.0,380.0,211.0,0.0,0.0,0.0,24.0
1881,LockJa00,2013.0,3974.0,22.0,563.0,322.0,0.0,0.0,0.0,25.0
1882,LockJa00,2014.0,4967.0,27.0,709.0,408.0,0.0,0.0,0.0,26.0
1883,LomaNe00,1981.0,1575.0,4.0,236.0,119.0,0.0,0.0,0.0,22.0
1884,LomaNe00,1982.0,2942.0,9.0,441.0,228.0,1.0,0.0,0.0,23.0
1885,LomaNe00,1983.0,5578.0,33.0,795.0,437.0,1.0,0.0,0.0,24.0
1886,LomaNe00,1984.0,10192.0,61.0,1355.0,782.0,1.0,0.0,1.0,25.0
1887,LomaNe00,1985.0,13406.0,79.0,1826.0,1047.0,1.0,0.0,1.0,26.0
1888,LomaNe00,1986.0,15989.0,92.0,2247.0,1287.0,1.0,0.0,1.0,27.0
1889,LomaNe00,1987.0,19376.0,116.0,2710.0,1562.0,1.0,0.0,2.0,28.0
1890,LomaNe00,1988.0,22771.0,136.0,3153.0,1817.0,1.0,0.0,2.0,29.0
1891,LongCh00,1986.0,247.0,2.0,40.0,21.0,0.0,0.0,0.0,23.0
1892,LongCh00,1987.0,2845.0,13.0,456.0,253.0,0.0,0.0,0.0,24.0
1893,LongCh00,1988.0,3701.0,19.0,597.0,328.0,0.0,0.0,0.0,25.0
1894,LongCh00,1989.0,3743.0,19.0,602.0,330.0,0.0,0.0,0.0,26.0
1895,LongCh00,1990.0,3747.0,19.0,607.0,331.0,0.0,0.0,0.0,27.0
1896,LosmJ.00,2004.0,32.0,0.0,5.0,3.0,0.0,0.0,0.0,23.0
1897,LosmJ.00,2005.0,1372.0,8.0,233.0,116.0,0.0,0.0,0.0,24.0
1898,LosmJ.00,2006.0,4423.0,27.0,662.0,384.0,0.0,0.0,0.0,25.0
1899,LosmJ.00,2007.0,5627.0,31.0,837.0,495.0,0.0,0.0,0.0,26.0
1900,LosmJ.00,2008.0,6211.0,33.0,941.0,558.0,0.0,0.0,0.0,27.0
1901,LosmJ.00,2009.0,6211.0,33.0,942.0,558.0,0.0,0.0,0.0,28.0
1902,LosmJ.00,2010.0,6211.0,33.0,942.0,558.0,0.0,0.0,0.0,29.0
1903,LosmJ.00,2011.0,6271.0,33.0,952.0,564.0,0.0,0.0,0.0,30.0
1904,LuckAn00,2012.0,4374.0,23.0,627.0,339.0,1.0,0.0,1.0,23.0
1905,LuckAn00,2013.0,8196.0,46.0,1197.0,682.0,3.0,1.0,2.0,24.0
1906,LuckAn00,2014.0,12957.0,86.0,1813.0,1062.0,6.0,3.0,3.0,25.0
1907,LuckAn00,2015.0,14838.0,101.0,2106.0,1224.0,6.0,3.0,3.0,26.0
1908,LuckAn00,2016.0,19078.0,132.0,2651.0,1570.0,6.0,3.0,3.0,27.0
1909,LuckAn00,2017.0,19078.0,132.0,2651.0,1570.0,6.0,3.0,3.0,28.0
1910,LuckAn00,2018.0,23671.0,171.0,3290.0,2000.0,8.0,4.0,4.0,29.0
1911,MaddTo00,1992.0,757.0,5.0,121.0,66.0,0.0,0.0,0.0,21.0
1912,MaddTo00,1993.0,758.0,6.0,122.0,67.0,0.0,0.0,0.0,22.0
1913,MaddTo00,1994.0,899.0,6.0,141.0,77.0,0.0,0.0,0.0,23.0
1914,MaddTo00,1995.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,24.0
1915,MaddTo00,1996.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,25.0
1916,MaddTo00,1997.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,26.0
1917,MaddTo00,1998.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,27.0
1918,MaddTo00,1999.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,28.0
1919,MaddTo00,2000.0,948.0,6.0,164.0,83.0,0.0,0.0,0.0,29.0
1920,MaddTo00,2001.0,1102.0,7.0,173.0,90.0,0.0,0.0,0.0,30.0
1921,MaddTo00,2002.0,3938.0,27.0,550.0,324.0,2.0,1.0,0.0,31.0
1922,MaddTo00,2003.0,7352.0,45.0,1069.0,622.0,2.0,1.0,0.0,32.0
1923,MaddTo00,2004.0,7681.0,46.0,1129.0,652.0,2.0,1.0,0.0,33.0
1924,MaddTo00,2005.0,8087.0,48.0,1200.0,686.0,2.0,1.0,0.0,34.0
1925,MahoPa00,2017.0,284.0,0.0,35.0,22.0,0.0,0.0,0.0,22.0
1926,MahoPa00,2018.0,5381.0,50.0,615.0,405.0,2.0,1.0,1.0,23.0
1927,MahoPa00,2019.0,9412.0,76.0,1099.0,724.0,5.0,4.0,2.0,24.0
1928,MahoPa00,2020.0,14152.0,114.0,1687.0,1114.0,8.0,6.0,3.0,25.0
1929,MahoPa00,2021.0,18991.0,151.0,2345.0,1550.0,11.0,8.0,4.0,26.0
1930,MajkDo00,1987.0,875.0,5.0,127.0,55.0,0.0,0.0,0.0,23.0
1931,MajkDo00,1988.0,2994.0,14.0,463.0,233.0,0.0,0.0,0.0,24.0
1932,MajkDo00,1989.0,7312.0,41.0,1062.0,586.0,0.0,0.0,1.0,25.0
1933,MajkDo00,1990.0,9237.0,51.0,1326.0,736.0,0.0,0.0,1.0,26.0
1934,MajkDo00,1991.0,10599.0,54.0,1552.0,851.0,0.0,0.0,1.0,27.0
1935,MajkDo00,1992.0,10870.0,56.0,1607.0,889.0,0.0,0.0,1.0,28.0
1936,MajkDo00,1993.0,10975.0,56.0,1631.0,902.0,0.0,0.0,1.0,29.0
1937,MajkDo00,1994.0,11985.0,62.0,1783.0,986.0,0.0,0.0,1.0,30.0
1938,MajkDo00,1995.0,12146.0,63.0,1803.0,1001.0,0.0,0.0,1.0,31.0
1939,MajkDo00,1996.0,12700.0,66.0,1905.0,1056.0,0.0,0.0,1.0,32.0
1940,MaloMa00,1981.0,553.0,3.0,88.0,45.0,0.0,0.0,0.0,23.0
1941,MaloMa00,1982.0,553.0,3.0,88.0,45.0,0.0,0.0,0.0,24.0
1942,MaloMa00,1983.0,677.0,4.0,108.0,54.0,0.0,0.0,0.0,25.0
1943,MaloMa00,1984.0,2814.0,20.0,380.0,201.0,2.0,1.0,0.0,26.0
1944,MaloMa00,1985.0,4242.0,33.0,613.0,318.0,2.0,1.0,0.0,27.0
1945,MaloMa00,1986.0,6686.0,48.0,1038.0,534.0,2.0,1.0,0.0,28.0
1946,MaloMa00,1987.0,8582.0,54.0,1374.0,690.0,2.0,1.0,0.0,29.0
1947,MaloMa00,1988.0,10162.0,60.0,1646.0,837.0,2.0,1.0,0.0,30.0
1948,MaloMa00,1989.0,10175.0,60.0,1648.0,839.0,2.0,1.0,0.0,31.0
1949,MannAr00,1971.0,1164.0,6.0,177.0,86.0,0.0,0.0,0.0,22.0
1950,MannAr00,1972.0,3945.0,24.0,625.0,316.0,0.0,0.0,0.0,23.0
1951,MannAr00,1973.0,5587.0,34.0,892.0,456.0,0.0,0.0,0.0,24.0
1952,MannAr00,1974.0,7016.0,40.0,1153.0,590.0,0.0,0.0,0.0,25.0
1953,MannAr00,1975.0,8699.0,47.0,1491.0,749.0,0.0,0.0,0.0,26.0
1954,MannAr00,1976.0,8699.0,47.0,1491.0,749.0,0.0,0.0,0.0,27.0
1955,MannAr00,1977.0,9983.0,55.0,1696.0,862.0,0.0,0.0,0.0,28.0
1956,MannAr00,1978.0,13399.0,72.0,2167.0,1153.0,0.0,0.0,1.0,29.0
1957,MannAr00,1979.0,16568.0,87.0,2587.0,1405.0,0.0,0.0,2.0,30.0
1958,MannAr00,1980.0,20284.0,110.0,3096.0,1714.0,0.0,0.0,2.0,31.0
1959,MannAr00,1981.0,21731.0,115.0,3328.0,1848.0,0.0,0.0,2.0,32.0
1960,MannAr00,1982.0,22611.0,121.0,3460.0,1915.0,0.0,0.0,2.0,33.0
1961,MannAr00,1983.0,23366.0,123.0,3548.0,1959.0,0.0,0.0,2.0,34.0
1962,MannAr00,1984.0,23911.0,125.0,3642.0,2011.0,0.0,0.0,2.0,35.0
1963,MannEl00,2004.0,1043.0,6.0,197.0,95.0,0.0,0.0,0.0,23.0
1964,MannEl00,2005.0,4805.0,30.0,754.0,389.0,1.0,0.0,0.0,24.0
1965,MannEl00,2006.0,8049.0,54.0,1276.0,690.0,2.0,0.0,0.0,25.0
1966,MannEl00,2007.0,11385.0,77.0,1805.0,987.0,6.0,4.0,0.0,26.0
1967,MannEl00,2008.0,14623.0,98.0,2284.0,1276.0,7.0,4.0,1.0,27.0
1968,MannEl00,2009.0,18644.0,125.0,2793.0,1593.0,7.0,4.0,1.0,28.0
1969,MannEl00,2010.0,22646.0,156.0,3332.0,1932.0,7.0,4.0,1.0,29.0
1970,MannEl00,2011.0,27579.0,185.0,3921.0,2291.0,11.0,8.0,2.0,30.0
1971,MannEl00,2012.0,31527.0,211.0,4457.0,2612.0,11.0,8.0,3.0,31.0
1972,MannEl00,2013.0,35345.0,229.0,5008.0,2929.0,11.0,8.0,3.0,32.0
1973,MannEl00,2014.0,39755.0,259.0,5609.0,3308.0,11.0,8.0,3.0,33.0
1974,MannEl00,2015.0,44187.0,294.0,6227.0,3695.0,11.0,8.0,4.0,34.0
1975,MannEl00,2016.0,48214.0,320.0,6825.0,4072.0,12.0,8.0,4.0,35.0
1976,MannEl00,2017.0,51682.0,339.0,7396.0,4424.0,12.0,8.0,4.0,36.0
1977,MannEl00,2018.0,55981.0,360.0,7972.0,4804.0,12.0,8.0,4.0,37.0
1978,MannEl00,2019.0,57023.0,366.0,8119.0,4895.0,12.0,8.0,4.0,38.0
1979,MannPe00,1998.0,3739.0,26.0,575.0,326.0,0.0,0.0,0.0,22.0
1980,MannPe00,1999.0,7874.0,52.0,1108.0,657.0,1.0,0.0,1.0,23.0
1981,MannPe00,2000.0,12287.0,85.0,1679.0,1014.0,2.0,0.0,2.0,24.0
1982,MannPe00,2001.0,16418.0,111.0,2226.0,1357.0,2.0,0.0,2.0,25.0
1983,MannPe00,2002.0,20618.0,138.0,2817.0,1749.0,3.0,0.0,3.0,26.0
1984,MannPe00,2003.0,24885.0,167.0,3383.0,2128.0,6.0,2.0,4.0,27.0
1985,MannPe00,2004.0,29442.0,216.0,3880.0,2464.0,8.0,3.0,5.0,28.0
1986,MannPe00,2005.0,33189.0,244.0,4333.0,2769.0,9.0,3.0,6.0,29.0
1987,MannPe00,2006.0,37586.0,275.0,4890.0,3131.0,13.0,7.0,7.0,30.0
1988,MannPe00,2007.0,41626.0,306.0,5405.0,3468.0,14.0,7.0,8.0,31.0
1989,MannPe00,2008.0,45628.0,333.0,5960.0,3839.0,15.0,7.0,9.0,32.0
1990,MannPe00,2009.0,50128.0,366.0,6531.0,4232.0,18.0,9.0,10.0,33.0
1991,MannPe00,2010.0,54828.0,399.0,7210.0,4682.0,19.0,9.0,11.0,34.0
1992,MannPe00,2011.0,54828.0,399.0,7210.0,4682.0,19.0,9.0,11.0,35.0
